Cst_Cnt,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Sta_ID,Quarter,Sta_Code,Distance,Date,Year,Month,Julian_Date,Julian_Day,Time,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,St_Line,Ac_Line,Rpt_Sta,St_Station,Ac_Sta,Bottom_D,Secchi,Ship_Name,Ship_Code,Data_Type,Order_Occ,Event_Num,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility
10215.0,1958-10-10-C-31ST,195810.0,19581007670600.0,7670600.0,19-5810ST-HY-301-1154-07670600,076.7 060.0,4.0,ST,-50.15,10/28/1958,1958.0,10.0,21486.0,301.0,11:54:00,34.75,34.0,45.0,N,-121.566666,-121.0,34.0,W,76.7,76.7,76.5,60.0,60.0,60.0,750.0,19.0,STRANGER,31ST,HY,39.0,1783.0,077 60,3101,5810,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10216.0,1958-10-10-C-31ST,195810.0,19581007670700.0,7670700.0,19-5810ST-HY-301-1730-07670700,076.7 070.0,4.0,ST,-85.99,10/28/1958,1958.0,10.0,21486.0,301.0,17:30:00,34.458333,34.0,27.5,N,-122.2,-122.0,12.0,W,76.7,76.7,76.5,70.0,70.0,69.0,3877.0,19.0,STRANGER,31ST,HY,39.0,1784.0,077 70,3101,5810,33.1,31.0,4.0,6.0,34.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10217.0,1958-10-10-C-31ST,195810.0,19581007670800.0,7670800.0,19-5810ST-HY-302-0000-07670800,076.7 080.0,4.0,ST,-126.41,10/29/1958,1958.0,10.0,21487.0,302.0,00:00:00,34.125,34.0,7.5,N,-122.908333,-122.0,54.5,W,76.7,76.7,76.5,80.0,80.0,79.1,4206.0,19.0,STRANGER,31ST,HY,39.0,1785.0,077 80,3101,5810,33.1,31.0,4.0,6.0,35.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10218.0,1958-10-10-C-31ST,195810.0,19581007330800.0,7330800.0,19-5810ST-HY-302-0600-07330800,073.3 080.0,4.0,OCO,-119.81,10/29/1958,1958.0,10.0,21487.0,302.0,06:00:00,34.65,34.0,39.0,N,-123.333333,-123.0,20.0,W,73.3,73.0,73.3,80.0,80.0,79.6,4096.0,19.0,STRANGER,31ST,HY,39.0,1786.0,073 80,3101,5810,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10219.0,1958-10-10-C-31ST,195810.0,19581007330700.0,7330700.0,19-5810ST-HY-302-1242-07330700,073.3 070.0,4.0,OCO,-78.64,10/29/1958,1958.0,10.0,21487.0,302.0,12:42:00,34.991666,34.0,59.5,N,-122.608333,-122.0,36.5,W,73.3,73.0,73.4,70.0,70.0,69.3,3950.0,19.0,STRANGER,31ST,HY,39.0,1787.0,073 70,3101,5810,33.1,31.0,4.0,6.0,35.0,18.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10222.0,1958-10-10-C-31ST,195810.0,19581006670600.0,6670600.0,19-5810ST-HY-303-1748-06670600,066.7 060.0,4.0,MBR,-83.37,10/30/1958,1958.0,10.0,21488.0,303.0,17:48:00,36.491666,36.0,29.5,N,-122.8,-122.0,48.0,W,66.7,66.7,66.5,60.0,60.0,60.0,2651.0,19.0,STRANGER,31ST,HY,39.0,1790.0,067 60,3101,5810,33.1,31.0,4.0,6.0,23.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10229.0,1958-10-10-C-31ST,195810.0,19581006000550.0,6000550.0,19-5810ST-HY-305-1324-06000550,060.0 055.0,4.0,OCO,-23.73,11/01/1958,1958.0,11.0,21490.0,305.0,13:24:00,37.791666,37.0,47.5,N,-123.25,-123.0,15.0,W,60.0,60.0,59.9,55.0,55.0,55.0,62.0,19.0,STRANGER,31ST,HY,39.0,1797.0,060 55,3101,5810,33.1,31.0,4.0,6.0,30.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10230.0,1958-10-10-C-31ST,195810.0,19581006000600.0,6000600.0,19-5810ST-HY-306-2254-06000600,060.0 060.0,4.0,OCO,-44.06,11/02/1958,1958.0,11.0,21491.0,306.0,22:54:00,37.616666,37.0,37.0,N,-123.616666,-123.0,37.0,W,60.0,60.0,60.0,60.0,60.0,60.1,3292.0,19.0,STRANGER,31ST,HY,39.0,1798.0,060 60,3101,5810,33.1,31.0,4.0,6.0,32.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10231.0,1958-10-10-C-31ST,195810.0,19581006000700.0,6000700.0,19-5810ST-HY-307-0430-06000700,060.0 070.0,4.0,OCO,-85.25,11/03/1958,1958.0,11.0,21492.0,307.0,04:30:00,37.275,37.0,16.5,N,-124.366666,-124.0,22.0,W,60.0,60.0,60.0,70.0,70.0,70.4,3950.0,19.0,STRANGER,31ST,HY,39.0,1799.0,060 70,3101,5810,33.1,31.0,4.0,6.0,32.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10232.0,1958-10-10-C-31ST,195810.0,19581006000800.0,6000800.0,19-5810ST-HY-307-0936-06000800,060.0 080.0,4.0,OCO,-124.44,11/03/1958,1958.0,11.0,21492.0,307.0,09:36:00,36.958333,36.0,57.5,N,-125.083333,-125.0,5.0,W,60.0,60.0,59.9,80.0,80.0,80.2,4096.0,19.0,STRANGER,31ST,HY,39.0,1800.0,060 80,3101,5810,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10233.0,1958-10-10-C-31ST,195810.0,19581006000900.0,6000900.0,19-5810ST-HY-307-1448-06000900,060.0 090.0,4.0,OCO,-164.45,11/03/1958,1958.0,11.0,21492.0,307.0,14:48:00,36.641666,36.0,38.5,N,-125.816666,-125.0,49.0,W,60.0,60.0,59.8,90.0,90.0,90.3,4389.0,19.0,STRANGER,31ST,HY,39.0,1801.0,060 90,3101,5810,33.1,31.0,4.0,6.0,33.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10234.0,1958-10-10-C-31ST,195810.0,19581006001000.0,6001000.0,19-5810ST-HY-307-2018-06001000,060.0 100.0,4.0,OCO,-204.75,11/03/1958,1958.0,11.0,21492.0,307.0,20:18:00,36.308333,36.0,18.5,N,-126.541666,-126.0,32.5,W,60.0,60.0,59.8,100.0,100.0,100.4,4609.0,19.0,STRANGER,31ST,HY,39.0,1802.0,060 100,3101,5810,33.1,31.0,4.0,6.0,34.0,2.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10235.0,1958-10-10-C-31ST,195810.0,19581006331000.0,6331000.0,19-5810ST-HY-308-0142-06331000,063.3 100.0,4.0,OCO,-83.37,11/04/1958,1958.0,11.0,21493.0,308.0,01:42:00,35.675,35.0,40.5,N,-125.95,-125.0,57.0,W,63.3,63.0,63.6,100.0,100.0,99.2,4609.0,19.0,STRANGER,31ST,HY,39.0,1803.0,063 100,3101,5810,33.1,31.0,4.0,6.0,36.0,5.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
10237.0,1958-10-10-C-31ST,195810.0,19581007001000.0,7001000.0,19-5810ST-HY-308-1200-07001000,070.0 100.0,4.0,OCO,-200.03,11/04/1958,1958.0,11.0,21493.0,308.0,12:00:00,34.466666,34.0,28.0,N,-125.216666,-125.0,13.0,W,70.0,70.0,70.3,100.0,100.0,101.0,4535.0,19.0,STRANGER,31ST,HY,39.0,1805.0,070 100,3101,5810,33.1,31.0,4.0,6.0,34.0,8.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
10238.0,1958-10-10-C-31ST,195810.0,19581007000900.0,7000900.0,19-5810ST-HY-308-1948-07000900,070.0 090.0,4.0,OCO,-156.64,11/04/1958,1958.0,11.0,21493.0,308.0,19:48:00,34.9,34.0,54.0,N,-124.508333,-124.0,30.5,W,70.0,70.0,69.9,90.0,90.0,90.2,4334.0,19.0,STRANGER,31ST,HY,39.0,1806.0,070 90,3101,5810,33.1,31.0,4.0,6.0,33.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10239.0,1958-10-10-C-31ST,195810.0,19581007330900.0,7330900.0,19-5810ST-HY-309-0136-07330900,073.3 090.0,4.0,OCO,-83.37,11/05/1958,1958.0,11.0,21494.0,309.0,01:36:00,34.275,34.0,16.5,N,-124.05,-124.0,3.0,W,73.3,73.0,73.5,90.0,90.0,90.2,3877.0,19.0,STRANGER,31ST,HY,39.0,1807.0,073 90,3101,5810,33.1,31.0,4.0,6.0,34.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10241.0,1958-11-13-C-31PT,195811.0,19581109670320.0,9670320.0,19-5811PT-HY-317-0224-09670320,096.7 032.0,4.0,NST,-83.37,11/13/1958,1958.0,11.0,21502.0,317.0,02:24:00,32.2,32.0,12.0,N,-117.266666,-117.0,16.0,W,96.7,96.7,96.7,32.0,32.0,31.7,1463.0,19.0,PAOLINA-T,31PT,HY,39.0,1810.0,097 32,3101,5811,33.1,31.0,4.0,6.0,27.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10242.0,1958-11-13-C-31PT,195811.0,19581110000600.0,10000600.0,19-5811PT-HY-318-0418-10000600,100.0 060.0,4.0,IMX,-83.37,11/14/1958,1958.0,11.0,21503.0,318.0,04:18:00,30.7,30.0,42.0,N,-118.725,-118.0,43.5,W,100.0,100.0,100.1,60.0,60.0,59.1,2048.0,19.0,PAOLINA-T,31PT,HY,39.0,1811.0,100 60,3101,5811,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10243.0,1958-11-13-C-31PT,195811.0,19581109670600.0,9670600.0,19-5811PT-HY-318-1036-09670600,096.7 060.0,4.0,IMX,-83.37,11/14/1958,1958.0,11.0,21503.0,318.0,10:36:00,31.283333,31.0,17.0,N,-119.1,-119.0,6.0,W,96.7,96.7,96.7,60.0,60.0,59.0,3475.0,19.0,PAOLINA-T,31PT,HY,39.0,1812.0,097 60,3101,5811,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
10244.0,1958-11-13-C-31PT,195811.0,19581109330500.0,9330500.0,19-5811PT-HY-321-1230-09330500,093.3 050.0,4.0,ST,-97.61,11/17/1958,1958.0,11.0,21506.0,321.0,12:30:00,32.15,32.0,9.0,N,-118.945,-118.0,56.7,W,93.3,93.3,93.3,50.0,50.0,50.8,1536.0,19.0,PAOLINA-T,31PT,HY,39.0,1813.0,093 50,3101,5811,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
10246.0,1958-11-13-C-31PT,195811.0,19581109330300.0,9330300.0,19-5811PT-HY-321-2206-09330300,093.3 030.0,4.0,ST,-14.67,11/17/1958,1958.0,11.0,21506.0,321.0,22:06:00,32.816666,32.0,49.0,N,-117.508333,-117.0,30.5,W,93.3,93.3,93.5,30.0,30.0,30.0,878.0,19.0,PAOLINA-T,31PT,HY,39.0,1815.0,093 30,3101,5811,33.1,31.0,4.0,6.0,31.0,2.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10247.0,1958-11-13-C-31PT,195811.0,19581109330350.0,9330350.0,19-5811PT-HY-322-0206-09330350,093.3 035.0,4.0,ST,-34.69,11/18/1958,1958.0,11.0,21507.0,322.0,02:06:00,32.658333,32.0,39.5,N,-117.858333,-117.0,51.5,W,93.3,93.3,93.4,35.0,35.0,35.0,713.0,19.0,PAOLINA-T,31PT,HY,39.0,1816.0,093 35,3101,5811,33.1,31.0,4.0,6.0,36.0,2.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10248.0,1958-11-13-C-31PT,195811.0,19581109330400.0,9330400.0,19-5811PT-HY-322-0600-09330400,093.3 040.0,4.0,ST,-54.76,11/18/1958,1958.0,11.0,21507.0,322.0,06:00:00,32.5,32.0,30.0,N,-118.208333,-118.0,12.5,W,93.3,93.3,93.4,40.0,40.0,40.0,1646.0,19.0,PAOLINA-T,31PT,HY,39.0,1817.0,093 40,3101,5811,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
10249.0,1958-11-13-C-31PT,195811.0,19581109330600.0,9330600.0,19-5811PT-HY-322-1836-09330600,093.3 060.0,4.0,ST,-134.26,11/18/1958,1958.0,11.0,21507.0,322.0,18:36:00,31.841666,31.0,50.5,N,-119.566666,-119.0,34.0,W,93.3,93.3,93.3,60.0,60.0,60.0,2232.0,19.0,PAOLINA-T,31PT,HY,39.0,1818.0,093 60,3101,5811,33.1,31.0,4.0,6.0,31.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10250.0,1958-11-13-C-31PT,195811.0,19581109330700.0,9330700.0,19-5811PT-HY-323-0042-09330700,093.3 070.0,4.0,ST,-173.01,11/19/1958,1958.0,11.0,21508.0,323.0,00:42:00,31.508333,31.0,30.5,N,-120.216666,-120.0,13.0,W,93.3,93.3,93.4,70.0,70.0,69.7,3658.0,19.0,PAOLINA-T,31PT,HY,39.0,1819.0,093 70,3101,5811,33.1,31.0,4.0,6.0,36.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10253.0,1958-11-13-C-31PT,195811.0,19581109000700.0,9000700.0,19-5811PT-HY-323-1948-09000700,090.0 070.0,4.0,ST,-168.94,11/19/1958,1958.0,11.0,21508.0,323.0,19:48:00,31.893333,31.0,53.6,N,-120.491666,-120.0,29.5,W,90.0,90.0,91.1,70.0,70.0,69.8,3886.0,19.0,PAOLINA-T,31PT,HY,39.0,1822.0,090 70,3101,5811,33.1,31.0,4.0,6.0,36.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10254.0,1958-11-13-C-31PT,195811.0,19581109000600.0,9000600.0,19-5811PT-HY-324-0236-09000600,090.0 060.0,4.0,ST,-128.44,11/20/1958,1958.0,11.0,21509.0,324.0,02:36:00,32.425,32.0,25.5,N,-119.95,-119.0,57.0,W,90.0,90.0,90.0,60.0,60.0,59.8,1006.0,19.0,PAOLINA-T,31PT,HY,39.0,1823.0,090 60,3101,5811,33.1,31.0,4.0,6.0,36.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10255.0,1958-11-13-C-31PT,195811.0,19581109000550.0,9000550.0,19-5811PT-HY-324-0730-09000550,090.0 055.0,4.0,ST,-109.34,11/20/1958,1958.0,11.0,21509.0,324.0,07:30:00,32.575,32.0,34.5,N,-119.616666,-119.0,37.0,W,90.0,90.0,90.0,55.0,55.0,55.0,914.0,19.0,PAOLINA-T,31PT,HY,39.0,1824.0,090 55,3101,5811,33.1,31.0,4.0,6.0,34.0,5.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10256.0,1958-11-13-C-31PT,195811.0,19581109000500.0,9000500.0,19-5811PT-HY-324-1024-09000500,090.0 050.0,4.0,ST,-89.82,11/20/1958,1958.0,11.0,21509.0,324.0,10:24:00,32.716666,32.0,43.0,N,-119.266666,-119.0,16.0,W,90.0,90.0,90.2,50.0,50.0,50.1,110.0,19.0,PAOLINA-T,31PT,HY,39.0,1825.0,090 50,3101,5811,33.1,31.0,4.0,6.0,34.0,5.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
10257.0,1958-11-13-C-31PT,195811.0,19581109000450.0,9000450.0,19-5811PT-HY-324-1354-09000450,090.0 045.0,4.0,ST,-71.83,11/20/1958,1958.0,11.0,21509.0,324.0,13:54:00,32.825,32.0,49.5,N,-118.925,-118.0,55.5,W,90.0,90.0,90.4,45.0,45.0,45.6,1737.0,19.0,PAOLINA-T,31PT,HY,39.0,1826.0,090 45,3101,5811,33.1,31.0,4.0,6.0,31.0,2.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10258.0,1958-11-13-C-31PT,195811.0,19581109000370.0,9000370.0,19-5811PT-HY-324-2018-09000370,090.0 037.0,4.0,ST,-37.99,11/20/1958,1958.0,11.0,21509.0,324.0,20:18:00,33.183333,33.0,11.0,N,-118.4,-118.0,24.0,W,90.0,90.0,90.0,37.0,37.0,37.2,1183.0,19.0,PAOLINA-T,31PT,HY,39.0,1827.0,090 37,3101,5811,33.1,31.0,4.0,6.0,31.0,2.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10262.0,1958-11-13-C-31PT,195811.0,19581108000510.0,8000510.0,19-5811PT-HY-326-0224-08000510,080.0 051.0,4.0,ST,-2.83,11/22/1958,1958.0,11.0,21511.0,326.0,02:24:00,34.441666,34.0,26.5,N,-120.525,-120.0,31.5,W,80.0,80.0,80.0,51.0,51.0,51.1,79.0,19.0,PAOLINA-T,31PT,HY,39.0,1831.0,080 51,3101,5811,33.1,31.0,4.0,6.0,29.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10263.0,1958-11-13-C-31PT,195811.0,19581108000550.0,8000550.0,19-5811PT-HY-326-0512-08000550,080.0 055.0,4.0,ST,-18.74,11/22/1958,1958.0,11.0,21511.0,326.0,05:12:00,34.316666,34.0,19.0,N,-120.808333,-120.0,48.5,W,80.0,80.0,80.0,55.0,55.0,55.1,732.0,19.0,PAOLINA-T,31PT,HY,39.0,1832.0,080 55,3101,5811,33.1,31.0,4.0,6.0,32.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10264.0,1958-11-13-C-31PT,195811.0,19581108000600.0,8000600.0,19-5811PT-HY-326-0848-08000600,080.0 060.0,4.0,ST,-38.41,11/22/1958,1958.0,11.0,21511.0,326.0,08:48:00,34.15,34.0,9.0,N,-121.15,-121.0,9.0,W,80.0,80.0,80.0,60.0,60.0,60.0,2149.0,19.0,PAOLINA-T,31PT,HY,39.0,1833.0,080 60,3101,5811,33.1,31.0,4.0,6.0,32.0,18.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10265.0,1958-11-13-C-31PT,195811.0,19581108330600.0,8330600.0,19-5811PT-HY-326-1448-08330600,083.3 060.0,4.0,ST,-83.37,11/22/1958,1958.0,11.0,21511.0,326.0,14:48:00,33.566666,33.0,34.0,N,-120.75,-120.0,45.0,W,83.3,83.3,83.4,60.0,60.0,60.0,1518.0,19.0,PAOLINA-T,31PT,HY,39.0,1834.0,083 60,3101,5811,33.1,31.0,4.0,6.0,32.0,18.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10268.0,1958-12-02-C-31OR,195812.0,19581209670320.0,9670320.0,19-5812OR-HY-336-0024-09670320,096.7 032.0,4.0,NST,-83.37,12/02/1958,1958.0,12.0,21521.0,336.0,00:24:00,32.183333,32.0,11.0,N,-117.266666,-117.0,16.0,W,96.7,96.7,96.8,32.0,32.0,31.9,1280.0,19.0,ORCA,31OR,HY,39.0,1838.0,097 32,3101,5812,33.1,31.0,4.0,6.0,33.0,13.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
10269.0,1958-12-02-C-31OR,195812.0,19581210000500.0,10000500.0,19-5812OR-HY-336-1800-10000500,100.0 050.0,4.0,IMX,-83.37,12/02/1958,1958.0,12.0,21521.0,336.0,18:00:00,30.9,30.0,54.0,N,-118.183333,-118.0,11.0,W,100.0,100.0,100.4,50.0,50.0,51.6,1737.0,19.0,ORCA,31OR,HY,39.0,1839.0,100 50,3101,5812,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
10270.0,1958-12-02-C-31OR,195812.0,19581210000600.0,10000600.0,19-5812OR-HY-336-2248-10000600,100.0 060.0,4.0,IMX,-83.37,12/02/1958,1958.0,12.0,21521.0,336.0,22:48:00,30.691666,30.0,41.5,N,-118.75,-118.0,45.0,W,100.0,100.0,100.1,60.0,60.0,59.5,2743.0,19.0,ORCA,31OR,HY,39.0,1840.0,100 60,3101,5812,33.1,31.0,4.0,6.0,33.0,18.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
10271.0,1958-12-02-C-31OR,195812.0,19581209670600.0,9670600.0,19-5812OR-HY-337-0506-09670600,096.7 060.0,4.0,IMX,-83.37,12/03/1958,1958.0,12.0,21522.0,337.0,05:06:00,31.275,31.0,16.5,N,-119.141666,-119.0,8.5,W,96.7,96.7,96.7,60.0,60.0,59.5,1829.0,19.0,ORCA,31OR,HY,39.0,1841.0,097 60,3101,5812,33.1,31.0,4.0,6.0,30.0,5.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
10274.0,1958-12-02-C-31OR,195812.0,19581209330350.0,9330350.0,19-5812OR-HY-339-0224-09330350,093.3 035.0,4.0,ST,-34.69,12/05/1958,1958.0,12.0,21524.0,339.0,02:24:00,32.658333,32.0,39.5,N,-117.858333,-117.0,51.5,W,93.3,93.3,93.4,35.0,35.0,35.0,549.0,19.0,ORCA,31OR,HY,39.0,1844.0,093 35,3101,5812,33.1,31.0,4.0,6.0,22.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10275.0,1958-12-02-C-31OR,195812.0,19581209330400.0,9330400.0,19-5812OR-HY-339-0554-09330400,093.3 040.0,4.0,ST,-54.54,12/05/1958,1958.0,12.0,21524.0,339.0,05:54:00,32.483333,32.0,29.0,N,-118.191666,-118.0,11.5,W,93.3,93.3,93.5,40.0,40.0,40.0,1463.0,19.0,ORCA,31OR,HY,39.0,1845.0,093 40,3101,5812,33.1,31.0,4.0,6.0,27.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10276.0,1958-12-02-C-31OR,195812.0,19581209330500.0,9330500.0,19-5812OR-HY-339-1200-09330500,093.3 050.0,4.0,ST,-94.34,12/05/1958,1958.0,12.0,21524.0,339.0,12:00:00,32.133333,32.0,8.0,N,-118.858333,-118.0,51.5,W,93.3,93.3,93.6,50.0,50.0,49.9,1280.0,19.0,ORCA,31OR,HY,39.0,1846.0,093 50,3101,5812,33.1,31.0,4.0,6.0,27.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10278.0,1958-12-02-C-31OR,195812.0,19581209330700.0,9330700.0,19-5812OR-HY-340-0218-09330700,093.3 070.0,4.0,ST,-174.73,12/06/1958,1958.0,12.0,21525.0,340.0,02:18:00,31.5,31.0,30.0,N,-120.25,-120.0,15.0,W,93.3,93.3,93.3,70.0,70.0,70.1,3658.0,19.0,ORCA,31OR,HY,39.0,1848.0,093 70,3101,5812,33.1,31.0,4.0,6.0,27.0,5.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10280.0,1958-12-02-C-31OR,195812.0,19581209000800.0,9000800.0,19-5812OR-HY-340-1212-09000800,090.0 080.0,4.0,ST,-205.24,12/06/1958,1958.0,12.0,21525.0,340.0,12:12:00,31.75,31.0,45.0,N,-121.233333,-121.0,14.0,W,90.0,90.0,90.2,80.0,80.0,79.1,3658.0,19.0,ORCA,31OR,HY,39.0,1850.0,090 80,3101,5812,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10281.0,1958-12-02-C-31OR,195812.0,19581209000700.0,9000700.0,19-5812OR-HY-340-1742-09000700,090.0 070.0,4.0,ST,-165.99,12/06/1958,1958.0,12.0,21525.0,340.0,17:42:00,32.066666,32.0,4.0,N,-120.558333,-120.0,33.5,W,90.0,90.0,90.2,70.0,70.0,69.3,3658.0,19.0,ORCA,31OR,HY,39.0,1851.0,090 70,3101,5812,33.1,31.0,4.0,6.0,30.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10282.0,1958-12-02-C-31OR,195812.0,19581209000600.0,9000600.0,19-5812OR-HY-340-2242-09000600,090.0 060.0,4.0,ST,-128.03,12/06/1958,1958.0,12.0,21525.0,340.0,22:42:00,32.391666,32.0,23.5,N,-119.916666,-119.0,55.0,W,90.0,90.0,90.2,60.0,60.0,59.7,823.0,19.0,ORCA,31OR,HY,39.0,1852.0,090 60,3101,5812,33.1,31.0,4.0,6.0,31.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10283.0,1958-12-02-C-31OR,195812.0,19581209000550.0,9000550.0,19-5812OR-HY-341-0212-09000550,090.0 055.0,4.0,ST,-106.12,12/07/1958,1958.0,12.0,21526.0,341.0,02:12:00,32.541666,32.0,32.5,N,-119.516666,-119.0,31.0,W,90.0,90.0,90.4,55.0,55.0,54.2,549.0,19.0,ORCA,31OR,HY,39.0,1853.0,090 55,3101,5812,33.1,31.0,4.0,6.0,30.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10284.0,1958-12-02-C-31OR,195812.0,19581209000500.0,9000500.0,19-5812OR-HY-341-0448-09000500,090.0 050.0,4.0,ST,-89.41,12/07/1958,1958.0,12.0,21526.0,341.0,04:48:00,32.675,32.0,40.5,N,-119.225,-119.0,13.5,W,90.0,90.0,90.4,50.0,50.0,50.0,198.0,19.0,ORCA,31OR,HY,39.0,1854.0,090 50,3101,5812,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10285.0,1958-12-02-C-31OR,195812.0,19581209000450.0,9000450.0,19-5812OR-HY-341-0754-09000450,090.0 045.0,4.0,ST,-69.31,12/07/1958,1958.0,12.0,21526.0,341.0,07:54:00,32.858333,32.0,51.5,N,-118.891666,-118.0,53.5,W,90.0,90.0,90.4,45.0,45.0,45.0,640.0,19.0,ORCA,31OR,HY,39.0,1855.0,090 45,3101,5812,33.1,31.0,4.0,6.0,30.0,5.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10286.0,1958-12-02-C-31OR,195812.0,19581209000370.0,9000370.0,19-5812OR-HY-341-1242-09000370,090.0 037.0,4.0,ST,-39.74,12/07/1958,1958.0,12.0,21526.0,341.0,12:42:00,33.15,33.0,9.0,N,-118.416666,-118.0,25.0,W,90.0,90.0,90.1,37.0,37.0,37.6,1097.0,19.0,ORCA,31OR,HY,39.0,1856.0,090 37,3101,5812,33.1,31.0,4.0,6.0,27.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
10288.0,1958-12-02-C-31OR,195812.0,19581208670600.0,8670600.0,19-5812OR-HY-342-0854-08670600,086.7 060.0,4.0,ST,-110.97,12/08/1958,1958.0,12.0,21527.0,342.0,08:54:00,33.0,33.0,0.0,N,-120.358333,-120.0,21.5,W,86.7,86.7,86.6,60.0,60.0,60.0,732.0,19.0,ORCA,31OR,HY,39.0,1858.0,087 60,3101,5812,33.1,31.0,4.0,6.0,31.0,18.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
10289.0,1958-12-02-C-31OR,195812.0,19581208330600.0,8330600.0,19-5812OR-HY-342-1506-08330600,083.3 060.0,4.0,ST,-84.34,12/08/1958,1958.0,12.0,21527.0,342.0,15:06:00,33.558333,33.0,33.5,N,-120.766666,-120.0,46.0,W,83.3,83.3,83.4,60.0,60.0,60.3,1280.0,19.0,ORCA,31OR,HY,39.0,1859.0,083 60,3101,5812,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
10290.0,1958-12-02-C-31OR,195812.0,19581208000510.0,8000510.0,19-5812OR-HY-343-1142-08000510,080.0 051.0,4.0,ST,-2.83,12/09/1958,1958.0,12.0,21528.0,343.0,11:42:00,34.441666,34.0,26.5,N,-120.525,-120.0,31.5,W,80.0,80.0,80.0,51.0,51.0,51.1,130.0,19.0,ORCA,31OR,HY,39.0,1860.0,080 51,3101,5812,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
